source_binary	architecture	address	symbol_type	section	type_abbrev	raw_name	clean_name	demangled	subsystem
lsw2	ppc		-	debug	debug	00 0000  LSYM char:t(0,5)=r(0,5);0;127;	00 0000  LSYM char:t(0,5)=r(0,5);0;127;		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM char:t2=r2;0;127;	00 0000  LSYM char:t2=r2;0;127;		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM int:t(0,2)	00 0000  LSYM int:t(0,2)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM int:t(0,2)=r(0,2);-2147483648;2147483647;	00 0000  LSYM int:t(0,2)=r(0,2);-2147483648;2147483647;		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM int:t1=r1;-2147483648;2147483647;	00 0000  LSYM int:t1=r1;-2147483648;2147483647;		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,1)=(0,1)	00 0000  LSYM :t(0,1)=(0,1)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,11)=*(0,16)	00 0000  LSYM :t(0,11)=*(0,16)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,12)=*(0,17)	00 0000  LSYM :t(0,12)=*(0,17)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,13)=*(0,18)	00 0000  LSYM :t(0,13)=*(0,18)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,14)=*(0,19)	00 0000  LSYM :t(0,14)=*(0,19)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,15)=*(0,20)	00 0000  LSYM :t(0,15)=*(0,20)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,16)=f(0,10)	00 0000  LSYM :t(0,16)=f(0,10)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,17)=f(0,8)	00 0000  LSYM :t(0,17)=f(0,8)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,18)=f(0,21)	00 0000  LSYM :t(0,18)=f(0,21)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,19)=f(0,21)	00 0000  LSYM :t(0,19)=f(0,21)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,20)=f(0,22)	00 0000  LSYM :t(0,20)=f(0,22)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,21)=*(0,23)	00 0000  LSYM :t(0,21)=*(0,23)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,22)=*(0,1)	00 0000  LSYM :t(0,22)=*(0,1)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,23)=k(0,1)	00 0000  LSYM :t(0,23)=k(0,1)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,3)=*(0,4)	00 0000  LSYM :t(0,3)=*(0,4)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,4)=*(0,5)	00 0000  LSYM :t(0,4)=*(0,5)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,6)=*(0,7)	00 0000  LSYM :t(0,6)=*(0,7)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,7)=f(0,1)	00 0000  LSYM :t(0,7)=f(0,1)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,8)=*(0,9)	00 0000  LSYM :t(0,8)=*(0,9)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM :t(0,9)=k(0,5)	00 0000  LSYM :t(0,9)=k(0,5)		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM unsigned int:t(0,10)=r(0,10);0;037777777777;	00 0000  LSYM unsigned int:t(0,10)=r(0,10);0;037777777777;		Other
lsw2	ppc		-	debug	debug	00 0000  LSYM void:t(0,1)	00 0000  LSYM void:t(0,1)		Other
lsw2	ppc		-	debug	debug	00 0000   OPT gcc2_compiled.	00 0000   OPT gcc2_compiled.		Other
lsw2	ppc		-	debug	debug	00 002d  GSYM NXArgc:G(0,2)	00 002d  GSYM NXArgc:G(0,2)		Other
lsw2	ppc		-	debug	debug	00 002e  GSYM NXArgv:G(0,3)	00 002e  GSYM NXArgv:G(0,3)		Other
lsw2	ppc		-	debug	debug	00 002f  GSYM environ:G(0,3)	00 002f  GSYM environ:G(0,3)		Other
lsw2	ppc		-	debug	debug	00 0030  GSYM __progname:G(0,4)	00 0030  GSYM __progname:G(0,4)		Other
lsw2	ppc		a	absolute	other	_ActionFromQuiet.eh	ActionFromQuiet.eh		Other
lsw2	ppc		a	absolute	other	_AdaptiveDifficultyChange.eh	AdaptiveDifficultyChange.eh		Other
lsw2	ppc		a	absolute	other	_AdaptiveDifficultyUpdate.eh	AdaptiveDifficultyUpdate.eh		Other
lsw2	ppc		A	absolute	other	_AddCollisionSphere.eh	AddCollisionSphere.eh		Other
lsw2	ppc		A	absolute	other	_AddFiniteShotDebrisEffect.eh	AddFiniteShotDebrisEffect.eh		Other
lsw2	ppc		a	absolute	other	_AddFootSteps.eh	AddFootSteps.eh		Other
lsw2	ppc		A	absolute	other	_AddMSituExtraTerrRot.eh	AddMSituExtraTerrRot.eh		Other
lsw2	ppc		a	absolute	other	_AddPartDebris.eh	AddPartDebris.eh		Other
lsw2	ppc		A	absolute	other	_AddPickupTerr.eh	AddPickupTerr.eh		Other
lsw2	ppc		A	absolute	other	_AddPickupTerrRot.eh	AddPickupTerrRot.eh		Other
lsw2	ppc		a	absolute	other	_AddRipple.eh	AddRipple.eh		Other
lsw2	ppc		A	absolute	other	_AddToAIGroup.eh	AddToAIGroup.eh		Other
lsw2	ppc		A	absolute	other	_AddVariableShotDebrisEffect.eh	AddVariableShotDebrisEffect.eh		Other
lsw2	ppc		a	absolute	other	_AdjustLayerBits.eh	AdjustLayerBits.eh		Other
lsw2	ppc		A	absolute	other	_AIAntinodeCreate.eh	AIAntinodeCreate.eh		AI
lsw2	ppc		A	absolute	other	_AIAntinodeCreateSingleFrame.eh	AIAntinodeCreateSingleFrame.eh		AI
lsw2	ppc		A	absolute	other	_AIAntinodeCullSingleFrame.eh	AIAntinodeCullSingleFrame.eh		AI
lsw2	ppc		A	absolute	other	_AIAntinodeDestroy.eh	AIAntinodeDestroy.eh		AI
lsw2	ppc		A	absolute	other	_AIAntinodeMove.eh	AIAntinodeMove.eh		AI
lsw2	ppc		A	absolute	other	_aieditor_cbDrawAllToggle.eh	aieditor_cbDrawAllToggle.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_cbShowCreaturesSetToggle.eh	aieditor_cbShowCreaturesSetToggle.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_cbShowCreaturesToggle.eh	aieditor_cbShowCreaturesToggle.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_cbSnapHeightToggle.eh	aieditor_cbSnapHeightToggle.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_cbSolidAntinodeDisplayToggle.eh	aieditor_cbSolidAntinodeDisplayToggle.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_cbSolidPathDisplayToggle.eh	aieditor_cbSolidPathDisplayToggle.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_cbStopPlatformsToggle.eh	aieditor_cbStopPlatformsToggle.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_RegisterPathCnxType.eh	aieditor_RegisterPathCnxType.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_Reset.eh	aieditor_Reset.eh		Other
lsw2	ppc		A	absolute	other	_aieditor_SetMode.eh	aieditor_SetMode.eh		Other
lsw2	ppc		a	absolute	other	_AILocatorGroupAddLocator.eh	AILocatorGroupAddLocator.eh		AI
lsw2	ppc		a	absolute	other	_AILocatorGroupCreate.eh	AILocatorGroupCreate.eh		AI
lsw2	ppc		a	absolute	other	_AILocatorGroupSysReset.eh	AILocatorGroupSysReset.eh		AI
lsw2	ppc		A	absolute	other	_AiRndrLine3dDbg.eh	AiRndrLine3dDbg.eh		Other
lsw2	ppc		A	absolute	other	_AIScriptForceParamReEval.eh	AIScriptForceParamReEval.eh		AI
lsw2	ppc		A	absolute	other	_AIScriptSetState.eh	AIScriptSetState.eh		AI
lsw2	ppc		A	absolute	other	_AISetPathHeightTol.eh	AISetPathHeightTol.eh		AI
lsw2	ppc		A	absolute	other	_AISysBufferAlloc.eh	AISysBufferAlloc.eh		AI
lsw2	ppc		A	absolute	other	_AISysCharacterSetPath.eh	AISysCharacterSetPath.eh		AI
lsw2	ppc		A	absolute	other	_AISysFindRoute.eh	AISysFindRoute.eh		AI
lsw2	ppc		A	absolute	other	_AiSysOnlyUsePakFile.eh	AiSysOnlyUsePakFile.eh		Other
lsw2	ppc		A	absolute	other	_AISysSetPathCylinderCheck.eh	AISysSetPathCylinderCheck.eh		AI
lsw2	ppc		A	absolute	other	_AiSysUsePackFile.eh	AiSysUsePackFile.eh		Other
lsw2	ppc		A	absolute	other	_AITerrInit.eh	AITerrInit.eh		AI
lsw2	ppc		A	absolute	other	_AITerrShadow.eh	AITerrShadow.eh		AI
lsw2	ppc		A	absolute	other	_AITerrShadowOnPlatform.eh	AITerrShadowOnPlatform.eh		AI
lsw2	ppc		a	absolute	other	_AITriggerSetCreate.eh	AITriggerSetCreate.eh		AI
lsw2	ppc		a	absolute	other	_AITriggerSetSysReset.eh	AITriggerSetSysReset.eh		AI
lsw2	ppc		a	absolute	other	_AlertSurroundingCreatures.eh	AlertSurroundingCreatures.eh		Other
lsw2	ppc		a	absolute	other	_AllMiniKitsDone.eh	AllMiniKitsDone.eh		Other
lsw2	ppc		a	absolute	other	_AmbientFromQuiet.eh	AmbientFromQuiet.eh		Other
lsw2	ppc		A	absolute	other	_ANI_Ani3ExtractAllNodeCurves.eh	ANI_Ani3ExtractAllNodeCurves.eh		Other
lsw2	ppc		A	absolute	other	_ANI_FixUpAddrs.eh	ANI_FixUpAddrs.eh		Other
lsw2	ppc		a	absolute	other	_Animate_DEFAULT.eh	Animate_DEFAULT.eh		Other
lsw2	ppc		A	absolute	other	_AnimEndFrame.eh	AnimEndFrame.eh		Other
lsw2	ppc		A	absolute	other	_AnimListFrameArray.eh	AnimListFrameArray.eh		Other
lsw2	ppc		A	absolute	other	_AnimListFrame.eh	AnimListFrame.eh		Other
lsw2	ppc		A	absolute	other	_AnimList_NoLoad.eh	AnimList_NoLoad.eh		Other
lsw2	ppc		A	absolute	other	_AnimList_RequestAnimGroupForCreatures.eh	AnimList_RequestAnimGroupForCreatures.eh		Animation
lsw2	ppc		A	absolute	other	_AnimList_RequestAnimGroups.eh	AnimList_RequestAnimGroups.eh		Animation
lsw2	ppc		A	absolute	other	_AnimPlaying.eh	AnimPlaying.eh		Other
lsw2	ppc		A	absolute	other	_AnimSpeed.eh	AnimSpeed.eh		Other
lsw2	ppc		A	absolute	other	_AnimStopFrame.eh	AnimStopFrame.eh		Other
lsw2	ppc		A	absolute	other	_ANI_SimpleAni3PlayerV4Joint_Blend.eh	ANI_SimpleAni3PlayerV4Joint_Blend.eh		Other
lsw2	ppc		A	absolute	other	_ANI_SimpleAni3PlayerV4Joint.eh	ANI_SimpleAni3PlayerV4Joint.eh		Other
lsw2	ppc		A	absolute	other	_APICharacterLoaded.eh	APICharacterLoaded.eh		Other
lsw2	ppc		A	absolute	other	_APICharacterModelReset.eh	APICharacterModelReset.eh		Other
lsw2	ppc		A	absolute	other	_APICharacterSysInit.eh	APICharacterSysInit.eh		Other
lsw2	ppc		A	absolute	other	_APIObjectCreate.eh	APIObjectCreate.eh		Other
lsw2	ppc		A	absolute	other	_APIObjectDestroyAll.eh	APIObjectDestroyAll.eh		Other
lsw2	ppc		A	absolute	other	_APIObjectDestroy.eh	APIObjectDestroy.eh		Other
lsw2	ppc		A	absolute	other	_APIObjectRegisterAnimRedirect.eh	APIObjectRegisterAnimRedirect.eh		Animation
lsw2	ppc		A	absolute	other	_APIObjectRemoveFromLOSTable.eh	APIObjectRemoveFromLOSTable.eh		Other
lsw2	ppc		A	absolute	other	_APIObjectSetUsed.eh	APIObjectSetUsed.eh		Other
lsw2	ppc		A	absolute	other	_api_pc_initialise.eh	api_pc_initialise.eh		Other
lsw2	ppc		A	absolute	other	_api_pc_runsysmenu.eh	api_pc_runsysmenu.eh		Other
lsw2	ppc		A	absolute	other	_app_set_shadowmap_light_pos.eh	app_set_shadowmap_light_pos.eh		Other
lsw2	ppc		a	absolute	other	_AreaFromMiniKitID.eh	AreaFromMiniKitID.eh		Other
lsw2	ppc		A	absolute	other	_bgGetProcActive.eh	bgGetProcActive.eh		Other
lsw2	ppc		A	absolute	other	_bgProcClose.eh	bgProcClose.eh		Other
lsw2	ppc		A	absolute	other	_bink_Player_Goto.eh	bink_Player_Goto.eh		Other
lsw2	ppc		A	absolute	other	_bink_Player_Shutdown.eh	bink_Player_Shutdown.eh		Other
lsw2	ppc		a	absolute	other	_BlendGameCamera.eh	BlendGameCamera.eh		Other
lsw2	ppc		A	absolute	other	_BlendTimeBetweenAnims.eh	BlendTimeBetweenAnims.eh		Animation
lsw2	ppc		A	absolute	other	_Blit_RAD_3D_image.eh	Blit_RAD_3D_image.eh		Other
lsw2	ppc		a	absolute	other	_BoltReflect.eh	BoltReflect.eh		Other
lsw2	ppc		A	absolute	other	_buildBitCountTable.eh	buildBitCountTable.eh		Other
lsw2	ppc		a	absolute	other	_BuildIt_AnyReacting.eh	BuildIt_AnyReacting.eh		Other
lsw2	ppc		a	absolute	other	_BuildIt_AtEnd.eh	BuildIt_AtEnd.eh		Other
lsw2	ppc		a	absolute	other	_BuildIt_AtStart.eh	BuildIt_AtStart.eh		Other
lsw2	ppc		a	absolute	other	_BuildItMul.eh	BuildItMul.eh		Other
lsw2	ppc		a	absolute	other	_BuildIt_SetHeadTarget.eh	BuildIt_SetHeadTarget.eh		Other
lsw2	ppc		a	absolute	other	_BuildIt_SetStepTime.eh	BuildIt_SetStepTime.eh		Other
lsw2	ppc		a	absolute	other	_BuildIts_StoreProgress.eh	BuildIts_StoreProgress.eh		Other
lsw2	ppc		a	absolute	other	_BuildIts_UpdateBeforeCharacters.eh	BuildIts_UpdateBeforeCharacters.eh		Other
lsw2	ppc		a	absolute	other	_BuyAllShopExtras.eh	BuyAllShopExtras.eh		Other
lsw2	ppc		A	absolute	other	_CalculateLocatorDirection.eh	CalculateLocatorDirection.eh		Other
lsw2	ppc		A	absolute	other	_call_cpuinfo.eh	call_cpuinfo.eh		Other
lsw2	ppc		A	absolute	other	_CameraEmitterDistance.eh	CameraEmitterDistance.eh		Camera
lsw2	ppc		a	absolute	other	_CancelHint.eh	CancelHint.eh		Other
lsw2	ppc		a	absolute	other	_CancelSpecialAttack.eh	CancelSpecialAttack.eh		Other
lsw2	ppc		a	absolute	other	_CannotKill.eh	CannotKill.eh		Other
lsw2	ppc		a	absolute	other	_CanPullLevers.eh	CanPullLevers.eh		Other
lsw2	ppc		A	absolute	other	_cbCancelSubMenu.eh	cbCancelSubMenu.eh		Other
lsw2	ppc		A	absolute	other	_cbCancelSubMenuFromItem.eh	cbCancelSubMenuFromItem.eh		Other
lsw2	ppc		A	absolute	other	_cbCompateDirentByDateAsc.eh	cbCompateDirentByDateAsc.eh		Other
lsw2	ppc		A	absolute	other	_cbCompateDirentByDateDec.eh	cbCompateDirentByDateDec.eh		Other
lsw2	ppc		A	absolute	other	_cbCompateDirentByNameAsc.eh	cbCompateDirentByNameAsc.eh		Other
lsw2	ppc		A	absolute	other	_cbCompateDirentByNameDec.eh	cbCompateDirentByNameDec.eh		Other
lsw2	ppc		A	absolute	other	_cbCompateDirentBySizeAsc.eh	cbCompateDirentBySizeAsc.eh		Other
lsw2	ppc		A	absolute	other	_cbCompateDirentBySizeDec.eh	cbCompateDirentBySizeDec.eh		Other
lsw2	ppc		A	absolute	other	_cbNearClipAtCursor.eh	cbNearClipAtCursor.eh		Other
lsw2	ppc		A	absolute	other	_CheckForPlatInst.eh	CheckForPlatInst.eh		Other
lsw2	ppc		A	absolute	other	_checkmatrices.eh	checkmatrices.eh		Other
lsw2	ppc		a	absolute	other	_CheckOverflow.eh	CheckOverflow.eh		Other
lsw2	ppc		A	absolute	other	_CheckPartCount.eh	CheckPartCount.eh		Other
lsw2	ppc		a	absolute	other	_CheckStackOrder.eh	CheckStackOrder.eh		Other
lsw2	ppc		A	absolute	other	_CheckStreamFileID.eh	CheckStreamFileID.eh		Other
lsw2	ppc		A	absolute	other	_ChecksumSaveData.eh	ChecksumSaveData.eh		Other
lsw2	ppc		a	absolute	other	_ClearHintsAndDoneFlags.eh	ClearHintsAndDoneFlags.eh		Other
lsw2	ppc		a	absolute	other	_ClearLastSafeTakeOver.eh	ClearLastSafeTakeOver.eh		Other
lsw2	ppc		a	absolute	other	_ClearLevelProgress.eh	ClearLevelProgress.eh		Other
lsw2	ppc		A	absolute	other	_ClearLinkedCutSceneMusic.eh	ClearLinkedCutSceneMusic.eh		Other
lsw2	ppc		a	absolute	other	_ClearPause.eh	ClearPause.eh		Other
lsw2	ppc		a	absolute	other	_ClearTakeOverObjectSys.eh	ClearTakeOverObjectSys.eh		Other
lsw2	ppc		A	absolute	other	_clipTestBox.eh	clipTestBox.eh		Other
lsw2	ppc		A	absolute	other	_clipTestSphere.eh	clipTestSphere.eh		Other
lsw2	ppc		A	absolute	other	_Close_RAD_3D_image.eh	Close_RAD_3D_image.eh		Other
lsw2	ppc		a	absolute	other	_CollectAllMiniKits.eh	CollectAllMiniKits.eh		Other
lsw2	ppc		a	absolute	other	_CollectAllOldCharacters.eh	CollectAllOldCharacters.eh		Other
lsw2	ppc		a	absolute	other	_CollectAllOldMiniKits.eh	CollectAllOldMiniKits.eh		Other
lsw2	ppc		a	absolute	other	_CollectIndex.eh	CollectIndex.eh		Other
lsw2	ppc		a	absolute	other	_CompleteAllBuildUps.eh	CompleteAllBuildUps.eh		Other
lsw2	ppc		a	absolute	other	_CompletionCharacter.eh	CompletionCharacter.eh		Other
lsw2	ppc		a	absolute	other	_ConveyorCode.eh	ConveyorCode.eh		Other
lsw2	ppc		a	absolute	other	_CountLanguages.eh	CountLanguages.eh		Other
lsw2	ppc		a	absolute	other	_CountMissionsComplete.eh	CountMissionsComplete.eh		Other
lsw2	ppc		a	absolute	other	_CountOpenEpisodeAreas.eh	CountOpenEpisodeAreas.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_3dx.eh	cpuinfo_3dx.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_apic.eh	cpuinfo_apic.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_clone.eh	cpuinfo_clone.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_cmov.eh	cpuinfo_cmov.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_cpuid.eh	cpuinfo_cpuid.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_cx8.eh	cpuinfo_cx8.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_dcache.eh	cpuinfo_dcache.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_debug.eh	cpuinfo_debug.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_family.eh	cpuinfo_family.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_fpu.eh	cpuinfo_fpu.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_icache.eh	cpuinfo_icache.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_id.eh	cpuinfo_id.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_kmni.eh	cpuinfo_kmni.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_l2cache.eh	cpuinfo_l2cache.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_mca.eh	cpuinfo_mca.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_mce.eh	cpuinfo_mce.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_memory.eh	cpuinfo_memory.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_mhz.eh	cpuinfo_mhz.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_mmx.eh	cpuinfo_mmx.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_model.eh	cpuinfo_model.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_msr.eh	cpuinfo_msr.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_mtrr.eh	cpuinfo_mtrr.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_pae.eh	cpuinfo_pae.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_pge.eh	cpuinfo_pge.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_pse.eh	cpuinfo_pse.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_stepping.eh	cpuinfo_stepping.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_tsc.eh	cpuinfo_tsc.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_type.eh	cpuinfo_type.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_vme.eh	cpuinfo_vme.eh		Other
lsw2	ppc		A	absolute	other	_cpuinfo_wni.eh	cpuinfo_wni.eh		Other
lsw2	ppc		A	absolute	other	_CrashDataPtr.eh	CrashDataPtr.eh		Other
lsw2	ppc		A	absolute	other	_CRC_Init.eh	CRC_Init.eh		Other
lsw2	ppc		A	absolute	other	_CRC_Process.eh	CRC_Process.eh		Other
lsw2	ppc		A	absolute	other	_CRC_ProcessString.eh	CRC_ProcessString.eh		Other
lsw2	ppc		A	absolute	other	_CRC_ProcessStringIgnoreCase.eh	CRC_ProcessStringIgnoreCase.eh		Other
lsw2	ppc		A	absolute	other	_CRC_ProcessStringN.eh	CRC_ProcessStringN.eh		Other
lsw2	ppc		A	absolute	other	_CRC_ProcessStringNIgnoreCase.eh	CRC_ProcessStringNIgnoreCase.eh		Other
lsw2	ppc		A	absolute	other	_CreateAIGroup.eh	CreateAIGroup.eh		Other
lsw2	ppc		a	absolute	other	_CreateBombGeneratorSys.eh	CreateBombGeneratorSys.eh		Other
lsw2	ppc		A	absolute	other	_CreateDebrisRT.eh	CreateDebrisRT.eh		Other
lsw2	ppc		a	absolute	other	_CreateSnakeBody.eh	CreateSnakeBody.eh		Other
lsw2	ppc		a	absolute	other	_CreateTurretSys.eh	CreateTurretSys.eh		Other
lsw2	ppc		A	absolute	other	_CurrentAnim.eh	CurrentAnim.eh		Animation
lsw2	ppc		a	absolute	other	_CurrentHintAlpha.eh	CurrentHintAlpha.eh		Other
lsw2	ppc		a	absolute	other	_CurrentHintId.eh	CurrentHintId.eh		Other
lsw2	ppc		a	absolute	other	_Customise_GetActiveWeirdoIndex.eh	Customise_GetActiveWeirdoIndex.eh		Other
lsw2	ppc		a	absolute	other	_Customise_Reset.eh	Customise_Reset.eh		Other
lsw2	ppc		a	absolute	other	_Customise_SetUpCharacterData.eh	Customise_SetUpCharacterData.eh		Other
lsw2	ppc		a	absolute	other	_Cut_BGLoadManager.eh	Cut_BGLoadManager.eh		Other
lsw2	ppc		a	absolute	other	_CutSkippable.eh	CutSkippable.eh		Other
lsw2	ppc		A	absolute	other	_d3dapi_GetTimeDifference.eh	d3dapi_GetTimeDifference.eh		Other
lsw2	ppc		A	absolute	other	_d3dBeginStateBlock.eh	d3dBeginStateBlock.eh		Other
lsw2	ppc		A	absolute	other	_d3dDeletePatch.eh	d3dDeletePatch.eh		Other
lsw2	ppc		A	absolute	other	_d3dDrawRectPatch.eh	d3dDrawRectPatch.eh		Other
lsw2	ppc		A	absolute	other	_d3dDrawTriPatch.eh	d3dDrawTriPatch.eh		Other
lsw2	ppc		A	absolute	other	_d3dGetDevice.eh	d3dGetDevice.eh		Other
lsw2	ppc		A	absolute	other	_d3dGetGammaRamp.eh	d3dGetGammaRamp.eh		Other
lsw2	ppc		A	absolute	other	_d3dGetNPatchMode.eh	d3dGetNPatchMode.eh		Other
lsw2	ppc		A	absolute	other	_d3dIsDeviceNULL.eh	d3dIsDeviceNULL.eh		Other
lsw2	ppc		A	absolute	other	_d3dSetCursorPosition.eh	d3dSetCursorPosition.eh		Other
lsw2	ppc		A	absolute	other	_d3dSetFVF.eh	d3dSetFVF.eh		Other
lsw2	ppc		A	absolute	other	_d3dSetGammaRamp.eh	d3dSetGammaRamp.eh		Other
lsw2	ppc		A	absolute	other	_d3dTestCooperativeLevel.eh	d3dTestCooperativeLevel.eh		Other
lsw2	ppc		A	absolute	other	_d3dVBUnlock.eh	d3dVBUnlock.eh		Other
lsw2	ppc		a	absolute	other	_DeathStarShieldDown.eh	DeathStarShieldDown.eh		Other
lsw2	ppc		A	absolute	other	_DebAlloc.eh	DebAlloc.eh		Other
lsw2	ppc		A	absolute	other	_DebFreeAllChunksInstantly.eh	DebFreeAllChunksInstantly.eh		Other
lsw2	ppc		A	absolute	other	_DebFreeAllCreatedEffects.eh	DebFreeAllCreatedEffects.eh		Other
lsw2	ppc		A	absolute	other	_DebFreeAllPanelEffects.eh	DebFreeAllPanelEffects.eh		Other
lsw2	ppc		A	absolute	other	_DebFree.eh	DebFree.eh		Other
lsw2	ppc		A	absolute	other	_DebFreeInstantly.eh	DebFreeInstantly.eh		Other
lsw2	ppc		A	absolute	other	_DebFreeOrphansInstantly.eh	DebFreeOrphansInstantly.eh		Other
lsw2	ppc		A	absolute	other	_DebMtxTransform.eh	DebMtxTransform.eh		Other
lsw2	ppc		A	absolute	other	_DebReAlloc.eh	DebReAlloc.eh		Other
lsw2	ppc		A	absolute	other	_DebrisCollisionCheck.eh	DebrisCollisionCheck.eh		Other
lsw2	ppc		A	absolute	other	_DebrisCollisionCheckFlag.eh	DebrisCollisionCheckFlag.eh		Other
lsw2	ppc		A	absolute	other	_DebrisCollisionCheckScaleY.eh	DebrisCollisionCheckScaleY.eh		Other
lsw2	ppc		A	absolute	other	_DebrisCollisionCheckScaleYFlag.eh	DebrisCollisionCheckScaleYFlag.eh		Other
lsw2	ppc		A	absolute	other	_DebrisDrawGlass.eh	DebrisDrawGlass.eh		Other
lsw2	ppc		A	absolute	other	_DebrisEmitterMomentum.eh	DebrisEmitterMomentum.eh		Other
lsw2	ppc		A	absolute	other	_DebrisEmitterOrientation.eh	DebrisEmitterOrientation.eh		Other
lsw2	ppc		A	absolute	other	_DebrisEmitterOrientationMtx.eh	DebrisEmitterOrientationMtx.eh		Other
lsw2	ppc		A	absolute	other	_DebrisEmitterPos.eh	DebrisEmitterPos.eh		Other
lsw2	ppc		A	absolute	other	_DebrisFindAllOfType.eh	DebrisFindAllOfType.eh		Other
lsw2	ppc		A	absolute	other	_DebrisGetDuration.eh	DebrisGetDuration.eh		Other
lsw2	ppc		A	absolute	other	_DebrisGetName.eh	DebrisGetName.eh		Other
lsw2	ppc		A	absolute	other	_DebrisGetParticleCount.eh	DebrisGetParticleCount.eh		Other
lsw2	ppc		A	absolute	other	_DebrisGetSeed.eh	DebrisGetSeed.eh		Other
lsw2	ppc		A	absolute	other	_DebrisGlassParticlesActive.eh	DebrisGlassParticlesActive.eh		Other
lsw2	ppc		A	absolute	other	_DebrisOrientation.eh	DebrisOrientation.eh		Other
lsw2	ppc		A	absolute	other	_DebrisOrientationMtx.eh	DebrisOrientationMtx.eh		Other
lsw2	ppc		A	absolute	other	_DebrisParticleMomentum.eh	DebrisParticleMomentum.eh		Other
lsw2	ppc		A	absolute	other	_DebrisPosOrientationMtx.eh	DebrisPosOrientationMtx.eh		Other
lsw2	ppc		A	absolute	other	_DebrisProcessTimeSlip.eh	DebrisProcessTimeSlip.eh		Other
lsw2	ppc		A	absolute	other	_DebrisQueryPriority.eh	DebrisQueryPriority.eh		Other
lsw2	ppc		A	absolute	other	_DebrisReflectionOrientation.eh	DebrisReflectionOrientation.eh		Other
