batman	i386	0x856c	T	text	func	__ZN11CGameRanger15GetHostGameNameEv	ZN11CGameRanger15GetHostGameNameEv		Other
batman	i386	0x8588	T	text	func	__ZN11CGameRanger19GetHostGamePasswordEv	ZN11CGameRanger19GetHostGamePasswordEv		Other
batman	i386	0x85a4	T	text	func	__ZN11CGameRanger17GetGamePlayerNameEv	ZN11CGameRanger17GetGamePlayerNameEv		Other
batman	i386	0x85c0	T	text	func	__ZN11CGameRanger20GetGameServerAddressEv	ZN11CGameRanger20GetGameServerAddressEv		Other
batman	i386	0x85dc	T	text	func	__ZN11CGameRanger17GetGameServerPortEv	ZN11CGameRanger17GetGameServerPortEv		Other
batman	i386	0x85e4	T	text	func	__ZN11CGameRanger14InitialiseSelfEv	ZN11CGameRanger14InitialiseSelfEv		Other
batman	i386	0x877c	T	text	func	__ZN11CGameRangerC1Ev	ZN11CGameRangerC1Ev		Other
batman	i386	0x8792	T	text	func	__ZN11CGameRangerC2Ev	ZN11CGameRangerC2Ev		Other
batman	i386	0x87a8	T	text	func	__ZN11CGameRanger4InitEv	ZN11CGameRanger4InitEv		Other
batman	i386	0x87ae	T	text	func	___tcf_0	tcf_0		Other
batman	i386	0x87be	T	text	func	___tcf_1	tcf_1		Other
batman	i386	0x87ce	T	text	func	___tcf_2	tcf_2		Other
batman	i386	0x87de	T	text	func	___tcf_3	tcf_3		Other
batman	i386	0x87ee	T	text	func	___tcf_4	tcf_4		Other
batman	i386	0x87fe	T	text	func	__ZN11CGameRanger14IsHostOrClientEv	ZN11CGameRanger14IsHostOrClientEv		Other
batman	i386	0x8852	T	text	func	__Z13InitialiseRegv	Z13InitialiseRegv		Other
batman	i386	0x8978	T	text	func	__ZN8CMacGame20HandlePreferenceDataEv	ZN8CMacGame20HandlePreferenceDataEv		Other
batman	i386	0x9286	T	text	func	__ZN8CMacGame29GetZGameLibLocalisedIndStringEss	ZN8CMacGame29GetZGameLibLocalisedIndStringEss		Other
batman	i386	0x9382	T	text	func	__ZN8CMacGame10GetMacGameEv	ZN8CMacGame10GetMacGameEv		Other
batman	i386	0x938c	T	text	func	__ZN8CMacGame22AddCommandLineArgumentERK7CString	ZN8CMacGame22AddCommandLineArgumentERK7CString		Other
batman	i386	0x93ac	T	text	func	__ZNK8CMacGame22HasCommandLineArgumentERK7CString	ZNK8CMacGame22HasCommandLineArgumentERK7CString		Other
batman	i386	0x93cc	T	text	func	__ZN8CMacGame13GetFullScreenEv	ZN8CMacGame13GetFullScreenEv		Other
batman	i386	0x93dc	T	text	func	__ZN8CMacGame14GetGameVersionEv	ZN8CMacGame14GetGameVersionEv		Other
batman	i386	0x9482	T	text	func	__ZN8CMacGame15GetGameUIStringEm	ZN8CMacGame15GetGameUIStringEm		Other
batman	i386	0x94fe	T	text	func	__ZN8CMacGame22GetLanguageCodeForNameE7CString	ZN8CMacGame22GetLanguageCodeForNameE7CString		Other
batman	i386	0x95ba	T	text	func	__ZN8CMacGame22GetLanguageNameForCodeEm	ZN8CMacGame22GetLanguageNameForCodeEm		Other
batman	i386	0x95ea	T	text	func	__ZNK8CMacGame27GetLocalLanguageNameForCodeEi	ZNK8CMacGame27GetLocalLanguageNameForCodeEi		Other
batman	i386	0x961a	T	text	func	__ZN8CMacGame15SetLanguageSelfERK7CString	ZN8CMacGame15SetLanguageSelfERK7CString		Other
batman	i386	0x9620	T	text	func	__ZNK8CMacGame15GetPropertyDataEm	ZNK8CMacGame15GetPropertyDataEm		Other
