source_binary	architecture	address	symbol_type	section	type_abbrev	raw_name	clean_name	demangled	subsystem
lsw1_demo	ppc	0xdd9c0	t	text	func	__Z18DrawGameSlots_PCXBP6MENU_sf	_Z18DrawGameSlots_PCXBP6MENU_sf		Other
lsw1_demo	ppc	0xddab0	t	text	func	__Z13DrawGameSlotsP6MENU_sf	_Z13DrawGameSlotsP6MENU_sf		Other
lsw1_demo	ppc	0xddad0	t	text	func	__Z16NewLevelFromMenui	_Z16NewLevelFromMenui		Other
lsw1_demo	ppc	0xddb50	t	text	func	__Z16MenuEnterOptionsP6MENU_s	_Z16MenuEnterOptionsP6MENU_s		Other
lsw1_demo	ppc	0xddc20	t	text	func	__Z17MenuUpdateOptionsP6MENU_s	_Z17MenuUpdateOptionsP6MENU_s		Other
lsw1_demo	ppc	0xddf20	t	text	func	__Z15MenuDrawOptionsP6MENU_s	_Z15MenuDrawOptionsP6MENU_s		Other
lsw1_demo	ppc	0xde1b0	t	text	func	__Z15MenuExitOptionsP6MENU_s	_Z15MenuExitOptionsP6MENU_s		Other
lsw1_demo	ppc	0xde1d0	t	text	func	__Z16MenuUpdateExtrasP6MENU_s	_Z16MenuUpdateExtrasP6MENU_s		Other
lsw1_demo	ppc	0xde340	t	text	func	__Z14MenuDrawExtrasP6MENU_s	_Z14MenuDrawExtrasP6MENU_s		Other
lsw1_demo	ppc	0xde4d0	t	text	func	__Z17MenuEnterGotoAreaP6MENU_s	_Z17MenuEnterGotoAreaP6MENU_s		Other
lsw1_demo	ppc	0xde5b0	t	text	func	__Z8setpcresv	_Z8setpcresv		Other
lsw1_demo	ppc	0xde680	t	text	func	__Z17MenuUpdateNewGameP6MENU_s	_Z17MenuUpdateNewGameP6MENU_s		Other
lsw1_demo	ppc	0xdeb80	t	text	func	__Z15MenuDrawNewGameP6MENU_s	_Z15MenuDrawNewGameP6MENU_s		Other
lsw1_demo	ppc	0xded40	t	text	func	__Z22MenuUpdatePauseRestartP6MENU_s	_Z22MenuUpdatePauseRestartP6MENU_s		Other
lsw1_demo	ppc	0xdee30	t	text	func	__Z19MenuUpdatePauseExitP6MENU_s	_Z19MenuUpdatePauseExitP6MENU_s		Other
lsw1_demo	ppc	0xdefa0	t	text	func	__Z19GetGotoLevelCursorYv	_Z19GetGotoLevelCursorYv		Other
lsw1_demo	ppc	0xdf000	t	text	func	__Z21MenuUpdateLEGOOptionsP6MENU_s	_Z21MenuUpdateLEGOOptionsP6MENU_s		Other
lsw1_demo	ppc	0xdf430	t	text	func	__Z19MenuDrawLEGOOptionsP6MENU_s	_Z19MenuDrawLEGOOptionsP6MENU_s		Other
lsw1_demo	ppc	0xdf870	t	text	func	__Z20MenuUpdateDifficultyP6MENU_s	_Z20MenuUpdateDifficultyP6MENU_s		Other
lsw1_demo	ppc	0xdf8e0	t	text	func	__Z19MenuUpdateGotoLevelP6MENU_s	_Z19MenuUpdateGotoLevelP6MENU_s		Other
lsw1_demo	ppc	0xdf940	t	text	func	__Z18MenuUpdateGotoAreaP6MENU_s	_Z18MenuUpdateGotoAreaP6MENU_s		Other
lsw1_demo	ppc	0xdfa50	t	text	func	__Z16MenuDrawGotoAreaP6MENU_s	_Z16MenuDrawGotoAreaP6MENU_s		Other
lsw1_demo	ppc	0xdfe50	t	text	func	__Z18MenuUpdateGotoDoorP6MENU_s	_Z18MenuUpdateGotoDoorP6MENU_s		Other
lsw1_demo	ppc	0xdfec0	t	text	func	__Z14LegoUpdateMenuP7GAMEPAD	_Z14LegoUpdateMenuP7GAMEPAD		Other
lsw1_demo	ppc	0xe0270	t	text	func	__Z24Draw_PRESSTHESTARTBUTTONv	_Z24Draw_PRESSTHESTARTBUTTONv		Other
lsw1_demo	ppc	0xe0310	t	text	func	__Z16MenuUpdateTitlesP6MENU_s	_Z16MenuUpdateTitlesP6MENU_s		Other
lsw1_demo	ppc	0xe0500	t	text	func	__Z14MenuDrawTitlesP6MENU_s	_Z14MenuDrawTitlesP6MENU_s		Other
lsw1_demo	ppc	0xe0690	t	text	func	__Z15MenuDrawPCVideoP6MENU_s	_Z15MenuDrawPCVideoP6MENU_s		Other
lsw1_demo	ppc	0xe0860	t	text	func	__Z17MenuUpdatePCVideoP6MENU_s	_Z17MenuUpdatePCVideoP6MENU_s		Other
lsw1_demo	ppc	0xe0d70	t	text	func	__Z17MenuDrawPCVideoOKP6MENU_s	_Z17MenuDrawPCVideoOKP6MENU_s		Other
lsw1_demo	ppc	0xe0e90	t	text	func	__Z19MenuUpdatePCVideoOKP6MENU_s	_Z19MenuUpdatePCVideoOKP6MENU_s		Other
lsw1_demo	ppc	0xe0f80	t	text	func	__Z13MenuDrawPCgfxP6MENU_s	_Z13MenuDrawPCgfxP6MENU_s		Other
lsw1_demo	ppc	0xe11e0	t	text	func	__Z15MenuUpdatePCgfxP6MENU_s	_Z15MenuUpdatePCgfxP6MENU_s		Other
lsw1_demo	ppc	0xe1670	t	text	func	__Z14MenuDrawPCgfx2P6MENU_s	_Z14MenuDrawPCgfx2P6MENU_s		Other
lsw1_demo	ppc	0xe17d0	t	text	func	__Z16MenuUpdatePCgfx2P6MENU_s	_Z16MenuUpdatePCgfx2P6MENU_s		Other
lsw1_demo	ppc	0xe18d0	t	text	func	__Z14MenuDrawPCgfx3P6MENU_s	_Z14MenuDrawPCgfx3P6MENU_s		Other
lsw1_demo	ppc	0xe1a40	t	text	func	__Z16MenuUpdatePCgfx3P6MENU_s	_Z16MenuUpdatePCgfx3P6MENU_s		Other
lsw1_demo	ppc	0xe1b40	t	text	func	__Z14MenuDrawPCExitP6MENU_s	_Z14MenuDrawPCExitP6MENU_s		Other
lsw1_demo	ppc	0xe1c50	t	text	func	__Z16MenuUpdatePCExitP6MENU_s	_Z16MenuUpdatePCExitP6MENU_s		Other
lsw1_demo	ppc	0xe1cc0	t	text	func	__Z19MenuUpdatePauseMainP6MENU_s	_Z19MenuUpdatePauseMainP6MENU_s		Other
lsw1_demo	ppc	0xe1f40	t	text	func	__Z17MenuDrawPauseMainP6MENU_s	_Z17MenuDrawPauseMainP6MENU_s		Other
lsw1_demo	ppc	0xe2090	t	text	func	__Z20MenuDrawPauseRestartP6MENU_s	_Z20MenuDrawPauseRestartP6MENU_s		Other
lsw1_demo	ppc	0xe2220	t	text	func	__Z17MenuDrawPauseExitP6MENU_s	_Z17MenuDrawPauseExitP6MENU_s		Other
lsw1_demo	ppc	0xe2240	t	text	func	__Z18MenuDrawDifficultyP6MENU_s	_Z18MenuDrawDifficultyP6MENU_s		Other
lsw1_demo	ppc	0xe22c0	t	text	func	__Z17MenuDrawGotoLevelP6MENU_s	_Z17MenuDrawGotoLevelP6MENU_s		Other
lsw1_demo	ppc	0xe24a0	t	text	func	__Z16MenuDrawGotoDoorP6MENU_s	_Z16MenuDrawGotoDoorP6MENU_s		Other
lsw1_demo	ppc	0xe25c0	t	text	func	__Z11EndShopMenuv	_Z11EndShopMenuv		Other
lsw1_demo	ppc	0xe2660	t	text	func	__Z14MenuUpdateShopP6MENU_s	_Z14MenuUpdateShopP6MENU_s		Other
lsw1_demo	ppc	0xe2750	t	text	func	__Z12MenuDrawShopP6MENU_s	_Z12MenuDrawShopP6MENU_s		Other
lsw1_demo	ppc	0xe2840	t	text	func	__Z13MenuUpdateKitP6MENU_s	_Z13MenuUpdateKitP6MENU_s		Other
lsw1_demo	ppc	0xe2860	t	text	func	__Z11MenuDrawKitP6MENU_s	_Z11MenuDrawKitP6MENU_s		Other
lsw1_demo	ppc	0xe2980	t	text	func	__Z18MenuInitSelectModeP6MENU_s	_Z18MenuInitSelectModeP6MENU_s		Other
lsw1_demo	ppc	0xe29a0	t	text	func	__Z20MenuUpdateSelectModeP6MENU_s	_Z20MenuUpdateSelectModeP6MENU_s		Other
lsw1_demo	ppc	0xe29c0	t	text	func	__Z18MenuDrawSelectModeP6MENU_s	_Z18MenuDrawSelectModeP6MENU_s		Other
lsw1_demo	ppc	0xe29e0	t	text	func	__Z16MenuInitFreePlayP6MENU_s	_Z16MenuInitFreePlayP6MENU_s		Other
lsw1_demo	ppc	0xe29f0	t	text	func	__Z18MenuUpdateFreePlayP6MENU_s	_Z18MenuUpdateFreePlayP6MENU_s		Other
lsw1_demo	ppc	0xe2a10	t	text	func	__Z16MenuDrawFreePlayP6MENU_s	_Z16MenuDrawFreePlayP6MENU_s		Other
lsw1_demo	ppc	0xe2a30	t	text	func	__Z17MenuUpdateCreditsP6MENU_s	_Z17MenuUpdateCreditsP6MENU_s		Other
lsw1_demo	ppc	0xe2d00	t	text	func	__Z15MenuDrawCreditsP6MENU_s	_Z15MenuDrawCreditsP6MENU_s		Other
lsw1_demo	ppc	0xe2d40	t	text	func	__Z22MenuUpdateStatusScreenP6MENU_s	_Z22MenuUpdateStatusScreenP6MENU_s		Other
lsw1_demo	ppc	0xe2d60	t	text	func	__Z20MenuDrawStatusScreenP6MENU_s	_Z20MenuDrawStatusScreenP6MENU_s		Other
lsw1_demo	ppc	0xe2d80	t	text	func	__Z9GetMenuIDv	_Z9GetMenuIDv		Other
lsw1_demo	ppc	0xe2de0	t	text	func	__Z15GetParentMenuIDv	_Z15GetParentMenuIDv		Other
lsw1_demo	ppc	0xe2e50	t	text	func	__Z20CanSeeOrHearOpponentP11APIOBJECT_sS0_fxfff	_Z20CanSeeOrHearOpponentP11APIOBJECT_sS0_fxfff		Other
lsw1_demo	ppc	0xe2fd0	t	text	func	__Z25AlertSurroundingCreaturesP12GameObject_sP7nuvec_s	_Z25AlertSurroundingCreaturesP12GameObject_sP7nuvec_s		Other
lsw1_demo	ppc	0xe3020	t	text	func	__Z29GameCreatureOpponentSelectionP7AISYS_siPP11APIOBJECT_siS3_iS3_xf	_Z29GameCreatureOpponentSelectionP7AISYS_siPP11APIOBJECT_siS3_iS3_xf		Other
lsw1_demo	ppc	0xe3cb0	t	text	func	__Z17CanFightLikeAJediP12GameObject_s	_Z17CanFightLikeAJediP12GameObject_s		Other
lsw1_demo	ppc	0xe3d10	t	text	func	__Z13GameAIProcessv	_Z13GameAIProcessv		Other
lsw1_demo	ppc	0xe4e90	t	text	func	__Z14GameAISysResetP7AISYS_s	_Z14GameAISysResetP7AISYS_s		Other
lsw1_demo	ppc	0xe4fc0	t	text	func	__Z19GameAISysStartFrameP7AISYS_s	_Z19GameAISysStartFrameP7AISYS_s		Other
lsw1_demo	ppc	0xe51f0	t	text	func	__Z11CheckAIAreaP8AIAREA_s	_Z11CheckAIAreaP8AIAREA_s		Other
lsw1_demo	ppc	0xe53f0	t	text	func	__Z14CheckPosAIAreaP8AIAREA_sP7nuvec_sf	_Z14CheckPosAIAreaP8AIAREA_sP7nuvec_sf		Other
lsw1_demo	ppc	0xe5520	t	text	func	_Z20LevelCharacterTypeIDPc	Z20LevelCharacterTypeIDPc		Other
lsw1_demo	ppc	0xe55f0	t	text	func	_Z18LevelCharacterNameh	Z18LevelCharacterNameh		Other
lsw1_demo	ppc	0xe5660	t	text	func	_Z22LevelCharacterGlobalIDh	Z22LevelCharacterGlobalIDh		Other
lsw1_demo	ppc	0xe56b0	t	text	func	__Z21GlobalCharacterTypeIDPc	_Z21GlobalCharacterTypeIDPc		Other
lsw1_demo	ppc	0xe5750	t	text	func	__Z19GlobalCharacterNameh	_Z19GlobalCharacterNameh		Other
lsw1_demo	ppc	0xe57b0	t	text	func	__Z21GlobalCharacterRenderP7nuvec_sshi	_Z21GlobalCharacterRenderP7nuvec_sshi		Other
lsw1_demo	ppc	0xe58b0	t	text	func	__Z20GlobalCharacterHGobjh	_Z20GlobalCharacterHGobjh		Other
lsw1_demo	ppc	0xe5910	t	text	func	__Z22GameAIActionParseSpeedPcPh	_Z22GameAIActionParseSpeedPcPh		Other
lsw1_demo	ppc	0xe59d0	t	text	func	__Z21GetCharacterGoalSpeedP11APIOBJECT_s	_Z21GetCharacterGoalSpeedP11APIOBJECT_s		Other
lsw1_demo	ppc	0xe5a80	t	text	func	__Z12GetViewRangei	_Z12GetViewRangei		Other
lsw1_demo	ppc	0xe5ac0	t	text	func	__Z15GetHearDistancei	_Z15GetHearDistancei		Other
lsw1_demo	ppc	0xe5b00	t	text	func	__Z16GetMaxViewHeighti	_Z16GetMaxViewHeighti		Other
lsw1_demo	ppc	0xe5b40	t	text	func	__Z16GetMinViewHeighti	_Z16GetMinViewHeighti		Other
lsw1_demo	ppc	0xe5b80	t	text	func	__Z10GameAILoadP7AISYS_siP8nugscn_sP9variptr_uS4_	_Z10GameAILoadP7AISYS_siP8nugscn_sP9variptr_uS4_		Other
lsw1_demo	ppc	0xe5e20	t	text	func	__Z15AIRespawnOnPathP11APIOBJECT_s	_Z15AIRespawnOnPathP11APIOBJECT_s		Other
lsw1_demo	ppc	0xe5f40	t	text	func	__Z32GameFindAlternativeSpecialObjectP7AISYS_sP12nuhspecial_s	_Z32GameFindAlternativeSpecialObjectP7AISYS_sP12nuhspecial_s		Other
lsw1_demo	ppc	0xe6150	t	text	func	__Z13GameAISysInitv	_Z13GameAISysInitv		Other
lsw1_demo	ppc	0xe62e0	t	text	func	__Z23TryToTeleportToNextNodeP12GameObject_sP12AIPATHNODE_s	_Z23TryToTeleportToNextNodeP12GameObject_sP12AIPATHNODE_s		Other
lsw1_demo	ppc	0xe64a0	t	text	func	__Z14SetSpecialMoveP12GameObject_sP12AIPATHNODE_sc	_Z14SetSpecialMoveP12GameObject_sP12AIPATHNODE_sc		Other
lsw1_demo	ppc	0xe64e0	t	text	func	__Z14MidSpecialMoveP7AISYS_sP10AIPACKET_sP11APIOBJECT_s	_Z14MidSpecialMoveP7AISYS_sP10AIPACKET_sP11APIOBJECT_s		Other
lsw1_demo	ppc	0xe6ad0	t	text	func	__Z23PreparingForSpecialMoveP10AIPACKET_sP11APIOBJECT_si	_Z23PreparingForSpecialMoveP10AIPACKET_sP11APIOBJECT_si		Other
lsw1_demo	ppc	0xe7e90	t	text	func	__Z25AIPathCnxControlSysCreateP9variptr_uS0_i	_Z25AIPathCnxControlSysCreateP9variptr_uS0_i		Other
lsw1_demo	ppc	0xe7f20	t	text	func	__Z24AIPathCnxControlSysResetP21AIPATHCNXCONTROLSYS_s	_Z24AIPathCnxControlSysResetP21AIPATHCNXCONTROLSYS_s		Other
lsw1_demo	ppc	0xe7fc0	t	text	func	__Z25AIPathCnxControllerCreateP21AIPATHCNXCONTROLSYS_sP7AISYS_sP8AIPATH_sPcS5_S5_S5_	_Z25AIPathCnxControllerCreateP21AIPATHCNXCONTROLSYS_sP7AISYS_sP8AIPATH_sPcS5_S5_S5_		Other
lsw1_demo	ppc	0xe81d0	t	text	func	__Z29AIPathCnxControllerSetOnRangeP21AIPATHCNXCONTROLLER_sii	_Z29AIPathCnxControllerSetOnRangeP21AIPATHCNXCONTROLLER_sii		Other
lsw1_demo	ppc	0xe8420	t	text	func	__Z25AIPathCnxControlSysUpdateP21AIPATHCNXCONTROLSYS_s	_Z25AIPathCnxControlSysUpdateP21AIPATHCNXCONTROLSYS_s		Other
lsw1_demo	ppc	0xe8700	t	text	func	__Z18AddDynamicCreatureiP7nuvec_siPcP12AIPATHINFO_sP9AIGROUP_si	_Z18AddDynamicCreatureiP7nuvec_siPcP12AIPATHINFO_sP9AIGROUP_si		Other
lsw1_demo	ppc	0xe8e30	t	text	func	__Z13checkmatricesP7numtx_s	_Z13checkmatricesP7numtx_s		Other
lsw1_demo	ppc	0xe8e40	t	text	func	__Z21NuVec4MtxTransformVU0P8nuvec4_sS0_P7numtx_s	_Z21NuVec4MtxTransformVU0P8nuvec4_sS0_P7numtx_s		Other
lsw1_demo	ppc	0xe8f30	t	text	func	__Z18NuVec4MtxRotateVU0P8nuvec4_sS0_P7numtx_s	_Z18NuVec4MtxRotateVU0P8nuvec4_sS0_P7numtx_s		Other
lsw1_demo	ppc	0xe8fd0	t	text	func	__Z7NuFpDivff	_Z7NuFpDivff		Other
lsw1_demo	ppc	0xe9010	t	text	func	__Z15InitPaintPuzzleP11worldinfo_s	_Z15InitPaintPuzzleP11worldinfo_s		Other
lsw1_demo	ppc	0xe91e0	t	text	func	__Z16ResetPaintPuzzleP11worldinfo_s	_Z16ResetPaintPuzzleP11worldinfo_s		Other
lsw1_demo	ppc	0xe9220	t	text	func	__Z16TurnOnPaintPaneli	_Z16TurnOnPaintPaneli		Other
lsw1_demo	ppc	0xe92f0	t	text	func	__Z17FindOpenPaintObstP10OBSTACLE_s	_Z17FindOpenPaintObstP10OBSTACLE_s		Other
lsw1_demo	ppc	0xe93e0	t	text	func	__Z14CheckPaintPairii	_Z14CheckPaintPairii		Other
lsw1_demo	ppc	0xe9460	t	text	func	__Z15UpdatePaintAnimv	_Z15UpdatePaintAnimv		Other
lsw1_demo	ppc	0xe9710	t	text	func	__Z17UpdatePaintPuzzlev	_Z17UpdatePaintPuzzlev		Other
lsw1_demo	ppc	0xe9aa0	t	text	func	__Z15DrawPaintPuzzlev	_Z15DrawPaintPuzzlev		Other
lsw1_demo	ppc	0xe9b30	t	text	func	__Z11NuFntSetPeni	_Z11NuFntSetPeni		Other
lsw1_demo	ppc	0xe9b80	t	text	func	__Z8NuFntSetP7nufnt_s	_Z8NuFntSetP7nufnt_s		Other
lsw1_demo	ppc	0xe9c70	t	text	func	__Z10NuFntScaleii	_Z10NuFntScaleii		Other
lsw1_demo	ppc	0xe9da0	t	text	func	__Z12NuFntMoveAbsii	_Z12NuFntMoveAbsii		Other
lsw1_demo	ppc	0xe9e20	t	text	func	__Z14NuFntPrintLenVPcS_	_Z14NuFntPrintLenVPcS_		Other
lsw1_demo	ppc	0xea0d0	t	text	func	__Z14NuFntPrintCharc	_Z14NuFntPrintCharc		Other
lsw1_demo	ppc	0xea2d0	t	text	func	__Z11NuFntPrintVPcS_	_Z11NuFntPrintVPcS_		Other
lsw1_demo	ppc	0xea7b0	t	text	func	__Z14MenuInitialiseP12MENUFNINFO_siiPFvP6MENU_sfEi	_Z14MenuInitialiseP12MENUFNINFO_siiPFvP6MENU_sfEi		Other
lsw1_demo	ppc	0xea9a0	t	text	func	__Z9MenuResetv	_Z9MenuResetv		Other
lsw1_demo	ppc	0xeaa00	t	text	func	__Z18MenuRememberCursorP6MENU_s	_Z18MenuRememberCursorP6MENU_s		Other
lsw1_demo	ppc	0xeaa70	t	text	func	__Z7NewMenuiii	_Z7NewMenuiii		Other
lsw1_demo	ppc	0xeae30	t	text	func	__Z10BackupMenuv	_Z10BackupMenuv		Other
lsw1_demo	ppc	0xeaf70	t	text	func	__Z14BackupMenuNoFnv	_Z14BackupMenuNoFnv		Other
lsw1_demo	ppc	0xeb070	t	text	func	__Z10MenuRepeatPiS_PfPhf	_Z10MenuRepeatPiS_PfPhf		Other
lsw1_demo	ppc	0xeb0f0	t	text	func	__Z10UpdateMenuP7nupad_sjjjjfiiii	_Z10UpdateMenuP7nupad_sjjjjfiiii		Other
lsw1_demo	ppc	0xeb7d0	t	text	func	__Z14DrawMenuHeaderv	_Z14DrawMenuHeaderv		Other
lsw1_demo	ppc	0xeb8a0	t	text	func	__Z18DrawMenuTopMessagePciii	_Z18DrawMenuTopMessagePciii		Other
lsw1_demo	ppc	0xeb940	t	text	func	__Z21DrawMenuBottomMessagePciii	_Z21DrawMenuBottomMessagePciii		Other
lsw1_demo	ppc	0xeb9e0	t	text	func	__Z13DrawMenuEntryP6MENU_sPc	_Z13DrawMenuEntryP6MENU_sPc		Other
lsw1_demo	ppc	0xeba20	t	text	func	__Z15DrawMenuEntryExP6MENU_sPch	_Z15DrawMenuEntryExP6MENU_sPch		Other
lsw1_demo	ppc	0xebc80	t	text	func	__Z8DrawMenui	_Z8DrawMenui		Other
lsw1_demo	ppc	0xebde0	t	text	func	__Z13MenuEnterSaveP6MENU_s	_Z13MenuEnterSaveP6MENU_s		Other
lsw1_demo	ppc	0xebf50	t	text	func	__Z20MenuEnterSaveConfirmP6MENU_s	_Z20MenuEnterSaveConfirmP6MENU_s		Other
lsw1_demo	ppc	0xebfa0	t	text	func	__Z24MenuEnterAutoSaveWarningP6MENU_s	_Z24MenuEnterAutoSaveWarningP6MENU_s		Other
lsw1_demo	ppc	0xebfd0	t	text	func	__Z23MenuEnterAutoSaveCancelP6MENU_s	_Z23MenuEnterAutoSaveCancelP6MENU_s		Other
lsw1_demo	ppc	0xec010	t	text	func	__Z13MenuEnterLoadP6MENU_s	_Z13MenuEnterLoadP6MENU_s		Other
lsw1_demo	ppc	0xec0f0	t	text	func	__Z23DrawDefaultMemCardSlotsP6MENU_sf	_Z23DrawDefaultMemCardSlotsP6MENU_sf		Other
lsw1_demo	ppc	0xec3d0	t	text	func	__Z28Draw_ORYOUWILLBEUNABLETOSAVEv	_Z28Draw_ORYOUWILLBEUNABLETOSAVEv		Other
lsw1_demo	ppc	0xec430	t	text	func	__Z17Draw_NOMEMORYCARDv	_Z17Draw_NOMEMORYCARDv		Other
lsw1_demo	ppc	0xec4d0	t	text	func	__Z19Draw_NOTENOUGHSPACEv	_Z19Draw_NOTENOUGHSPACEv		Other
lsw1_demo	ppc	0xec570	t	text	func	__Z20Draw_NODATAAVAILABLEv	_Z20Draw_NODATAAVAILABLEv		Other
lsw1_demo	ppc	0xec610	t	text	func	__Z11Draw_SAVINGv	_Z11Draw_SAVINGv		Other
lsw1_demo	ppc	0xec6b0	t	text	func	__Z10Draw_SAVEDv	_Z10Draw_SAVEDv		Other
lsw1_demo	ppc	0xec740	t	text	func	__Z15Draw_SAVEFAILEDv	_Z15Draw_SAVEFAILEDv		Other
lsw1_demo	ppc	0xec830	t	text	func	__Z12Draw_LOADINGv	_Z12Draw_LOADINGv		Other
lsw1_demo	ppc	0xec8d0	t	text	func	__Z11Draw_LOADEDv	_Z11Draw_LOADEDv		Other
lsw1_demo	ppc	0xec960	t	text	func	__Z15Draw_LOADFAILEDv	_Z15Draw_LOADFAILEDv		Other
lsw1_demo	ppc	0xec9e0	t	text	func	__Z16Draw_LOADCORRUPTv	_Z16Draw_LOADCORRUPTv		Other
lsw1_demo	ppc	0xeca60	t	text	func	__Z15Draw_FORMATTINGv	_Z15Draw_FORMATTINGv		Other
lsw1_demo	ppc	0xecae0	t	text	func	__Z23Draw_FORMATTINGCOMPLETEv	_Z23Draw_FORMATTINGCOMPLETEv		Other
lsw1_demo	ppc	0xecb60	t	text	func	__Z20Draw_AUTOSAVEWARNINGv	_Z20Draw_AUTOSAVEWARNINGv		Other
lsw1_demo	ppc	0xecc40	t	text	func	__Z19Draw_AUTOSAVECANCELv	_Z19Draw_AUTOSAVECANCELv		Other
lsw1_demo	ppc	0xecd50	t	text	func	__Z7Draw_OKP6MENU_s	_Z7Draw_OKP6MENU_s		Other
lsw1_demo	ppc	0xecd90	t	text	func	__Z11Draw_CANCELP6MENU_s	_Z11Draw_CANCELP6MENU_s		Other
lsw1_demo	ppc	0xecdd0	t	text	func	__Z17Draw_FORMATFAILEDv	_Z17Draw_FORMATFAILEDv		Other
lsw1_demo	ppc	0xece50	t	text	func	__Z23Draw_CHECKINGMEMORYCARDv	_Z23Draw_CHECKINGMEMORYCARDv		Other
lsw1_demo	ppc	0xece90	t	text	func	__Z26Draw_DONOTREMOVEMEMORYCARDv	_Z26Draw_DONOTREMOVEMEMORYCARDv		Other
lsw1_demo	ppc	0xecea0	t	text	func	__Z12MenuDrawSaveP6MENU_s	_Z12MenuDrawSaveP6MENU_s		Other
lsw1_demo	ppc	0xecf50	t	text	func	__Z23MenuDrawDoNotRemoveCardP6MENU_s	_Z23MenuDrawDoNotRemoveCardP6MENU_s		Other
lsw1_demo	ppc	0xecf80	t	text	func	__Z18MenuDrawInsertCardP6MENU_s	_Z18MenuDrawInsertCardP6MENU_s		Other
lsw1_demo	ppc	0xecfc0	t	text	func	__Z20MenuDrawNoMemoryCardP6MENU_s	_Z20MenuDrawNoMemoryCardP6MENU_s		Other
lsw1_demo	ppc	0xed000	t	text	func	__Z22MenuDrawNotEnoughSpaceP6MENU_s	_Z22MenuDrawNotEnoughSpaceP6MENU_s		Other
lsw1_demo	ppc	0xed040	t	text	func	__Z14MenuDrawNoDataP6MENU_s	_Z14MenuDrawNoDataP6MENU_s		Other
lsw1_demo	ppc	0xed080	t	text	func	__Z18MenuDrawFormattingP6MENU_s	_Z18MenuDrawFormattingP6MENU_s		Other
lsw1_demo	ppc	0xed1b0	t	text	func	__Z21MenuDrawFormatConfirmP6MENU_s	_Z21MenuDrawFormatConfirmP6MENU_s		Other
lsw1_demo	ppc	0xed330	t	text	func	__Z19MenuDrawSaveConfirmP6MENU_s	_Z19MenuDrawSaveConfirmP6MENU_s		Other
lsw1_demo	ppc	0xed4c0	t	text	func	__Z14MenuDrawSavingP6MENU_s	_Z14MenuDrawSavingP6MENU_s		Other
lsw1_demo	ppc	0xed5f0	t	text	func	__Z23MenuDrawAutoSaveWarningP6MENU_s	_Z23MenuDrawAutoSaveWarningP6MENU_s		Other
lsw1_demo	ppc	0xed630	t	text	func	__Z22MenuDrawAutoSaveCancelP6MENU_s	_Z22MenuDrawAutoSaveCancelP6MENU_s		Other
lsw1_demo	ppc	0xed670	t	text	func	__Z12MenuDrawLoadP6MENU_s	_Z12MenuDrawLoadP6MENU_s		Other
lsw1_demo	ppc	0xed720	t	text	func	__Z19MenuDrawLoadConfirmP6MENU_s	_Z19MenuDrawLoadConfirmP6MENU_s		Other
lsw1_demo	ppc	0xed820	t	text	func	__Z15MenuDrawLoadingP6MENU_s	_Z15MenuDrawLoadingP6MENU_s		Other
lsw1_demo	ppc	0xed9a0	t	text	func	__Z14MenuUpdateSaveP6MENU_s	_Z14MenuUpdateSaveP6MENU_s		Other
lsw1_demo	ppc	0xedac0	t	text	func	__Z25MenuUpdateDoNotRemoveCardP6MENU_s	_Z25MenuUpdateDoNotRemoveCardP6MENU_s		Other
lsw1_demo	ppc	0xedb00	t	text	func	__Z20MenuUpdateInsertCardP6MENU_s	_Z20MenuUpdateInsertCardP6MENU_s		Other
lsw1_demo	ppc	0xedb70	t	text	func	__Z22MenuUpdateNoMemoryCardP6MENU_s	_Z22MenuUpdateNoMemoryCardP6MENU_s		Other
lsw1_demo	ppc	0xedbe0	t	text	func	__Z24MenuUpdateNotEnoughSpaceP6MENU_s	_Z24MenuUpdateNotEnoughSpaceP6MENU_s		Other
lsw1_demo	ppc	0xedc30	t	text	func	__Z16MenuUpdateNoDataP6MENU_s	_Z16MenuUpdateNoDataP6MENU_s		Other
lsw1_demo	ppc	0xedca0	t	text	func	__Z23MenuUpdateFormatConfirmP6MENU_s	_Z23MenuUpdateFormatConfirmP6MENU_s		Other
lsw1_demo	ppc	0xedda0	t	text	func	__Z20MenuUpdateFormattingP6MENU_s	_Z20MenuUpdateFormattingP6MENU_s		Other
lsw1_demo	ppc	0xede80	t	text	func	__Z21MenuUpdateSaveConfirmP6MENU_s	_Z21MenuUpdateSaveConfirmP6MENU_s		Other
lsw1_demo	ppc	0xedf70	t	text	func	__Z16MenuUpdateSavingP6MENU_s	_Z16MenuUpdateSavingP6MENU_s		Other
lsw1_demo	ppc	0xee090	t	text	func	__Z25MenuUpdateAutoSaveWarningP6MENU_s	_Z25MenuUpdateAutoSaveWarningP6MENU_s		Other
lsw1_demo	ppc	0xee100	t	text	func	__Z24MenuUpdateAutoSaveCancelP6MENU_s	_Z24MenuUpdateAutoSaveCancelP6MENU_s		Other
lsw1_demo	ppc	0xee150	t	text	func	__Z14MenuUpdateLoadP6MENU_s	_Z14MenuUpdateLoadP6MENU_s		Other
lsw1_demo	ppc	0xee240	t	text	func	__Z21MenuUpdateLoadConfirmP6MENU_s	_Z21MenuUpdateLoadConfirmP6MENU_s		Other
lsw1_demo	ppc	0xee340	t	text	func	__Z17MenuUpdateLoadingP6MENU_s	_Z17MenuUpdateLoadingP6MENU_s		Other
