# LSW2 PPC Data/BSS Symbols
# name	address	section
_Area_FreePlayModelCount	00331f74	sdata/sbss
_Area_FreePlayModelList	00331eb0	sdata/sbss
_Area_HothBattle_LevelList	002dd45c	data
_Area_HothEscape_LevelList	002dd448	data
_Area_JabbasPalace_LevelList	002dd3e8	data
_Area_MapLevelList	002e2984	data
_Area_MissionModelCount	00331eac	sdata/sbss
_Area_MissionModelList	00331de8	sdata/sbss
_Area_MosEisley_LevelList	002dd4bc	data
_Area_PlayerIDList	00332040	sdata/sbss
_Area_PlayerModelCount	00332078	sdata/sbss
_Area_PlayerModelList	00332052	sdata/sbss
_Area_SarlaccPit_LevelList	002dd3d8	data
_Area_SpeederChase_LevelList	002dd3d0	data
_Area_StoryModelCount	0033203c	sdata/sbss
_Area_StoryModelList	00331f78	sdata/sbss
_Area_Tatooine_LevelList	002dd4d4	data
_ArmOffset	002d9800	data
_ArmsAnim	006ffec4	bss
_ArmsPiece	002d87d0	data
_AutoLoadGame	00328040	sdata/sbss
_AutoWeaponOnOff.eh	002a41e0	sdata/sbss
_AvailableToPlayer.eh	00297c34	sdata/sbss
_AveragePlayerPos.eh	00297a2c	sdata/sbss
_AverageShadowSettings.eh	00297a60	sdata/sbss
_BGLOAD	002d10b8	data
_BHDroidPanelHint	007088b0	bss
_BHHatThrowHint	00708870	bss
_BIGICONSIZE	002e2c60	data
_BIGICONY	002e2c64	data
_BIGNAMEY	002e2c5c	data
_BLUECOINPPS	002e418c	data
_BONUSCHARCAMD	002d21f4	data
_BONUSCHARCAMH	002d21f0	data
_BONUSMINIKITCAMD	002d21ec	data
_BONUSMINIKITCAMH	002d21e8	data
_BONUSMODEMENUY	002e2c6c	data
_BONUSTIMEDY	002e4778	data
_BOSSHEARTSIZE	002e3ec8	data
_BOSSHEARTY	002e3ecc	data
_BOSSICONSIZE	002e3ec4	data
_BOSSICONY	002e3da4	data
_BOUNTYHUNTERIDCOUNT	00332b78	sdata/sbss
_BUILDUPCOINCOUNT	002e3edc	data
_BUILDUPCOINDX	002e3ed8	data
_BUILDUPCOINSCALE	002e3ed0	data
_BUILDUPSCALE	002e3ed4	data
_BUILDUPY	002e3e64	data
_BackupGame	0032842c	sdata/sbss
_BackupMenu.eh	002b0510	sdata/sbss
_BackupMenuNoFn.eh	002b0594	sdata/sbss
_BeenAttacked	002e42dc	data
_BigIconAlpha	007082fc	bss
_BigJumpCode.eh	002a3640	sdata/sbss
_Bink_DSound	006fe730	sdata/sbss
_Bink_Show_Frame.eh	002cb7d0	sdata/sbss
_Bink_surface_type	0354920c	bss
_Bink_window	006fe72c	sdata/sbss
